NAME,Airport,year,yrMonth,serMonth,PRCP,TAVG,TMAX,TMIN
"ATLANTA, GA US",ATL,2016,7,1039,3.67,83.4,93.6,73.1
"ATLANTA, GA US",ATL,2016,8,1040,3.06,82.7,91.5,73.9
"ATLANTA, GA US",ATL,2016,9,1041,3.43,78.8,88.2,69.3
"ATLANTA, GA US",ATL,2016,10,1042,0.16,69.6,81.1,58
"ATLANTA, GA US",ATL,2016,11,1043,2.98,58.9,70.1,47.6
"ATLANTA, GA US",ATL,2016,12,1044,3,48.9,58,39.8
"ATLANTA, GA US",ATL,2017,1,1045,8.18,52.1,61.2,42.9
"ATLANTA, GA US",ATL,2017,2,1046,1.87,56.1,66.5,45.6
"ATLANTA, GA US",ATL,2017,3,1047,2.68,57.7,67.9,47.6
"ATLANTA, GA US",ATL,2017,4,1048,5.75,67.8,77.7,58
"ATLANTA, GA US",ATL,2017,5,1049,4.6,71.1,80.9,61.2
"ATLANTA, GA US",ATL,2017,6,1050,7.71,76.6,84.4,68.8
"ATLANTA, GA US",ATL,2017,7,1051,2.69,81.2,90,72.3
"ATLANTA, GA US",ATL,2017,8,1052,5.47,79.2,86.7,71.7
"ATLANTA, GA US",ATL,2017,9,1053,4.25,73.8,82.9,64.7
"ATLANTA, GA US",ATL,2017,10,1054,3.87,65.7,75.4,56
"ATLANTA, GA US",ATL,2017,11,1055,1.04,56.2,65.9,46.5
"ATLANTA, GA US",ATL,2017,12,1056,4.39,46.9,54.4,39.3
"ATLANTA, GA US",ATL,2018,1,1057,3.26,40.5,50.1,30.8
"ATLANTA, GA US",ATL,2018,2,1058,6.11,57.3,65.7,48.9
"ATLANTA, GA US",ATL,2018,3,1059,4.86,53.5,63.2,43.8
"ATLANTA, GA US",ATL,2018,4,1060,6.53,59.8,70.5,49
"ATLANTA, GA US",ATL,2018,5,1061,4.45,74.8,83.8,65.9
"ATLANTA, GA US",ATL,2018,6,1062,3.87,79.8,89.2,70.4
"ATLANTA, GA US",ATL,2018,7,1063,8.04,80.9,89.5,72.2
"ATLANTA, GA US",ATL,2018,8,1064,7.59,79.8,88,71.5
"ATLANTA, GA US",ATL,2018,9,1065,1.48,80.9,89.5,72.4
"ATLANTA, GA US",ATL,2018,10,1066,4.76,67.4,76.6,58.3
"ATLANTA, GA US",ATL,2018,11,1067,7.27,50.3,59,41.6
"ATLANTA, GA US",ATL,2018,12,1068,11.83,48.6,55.5,41.6
"ATLANTA, GA US",ATL,2019,1,1069,6.23,45.9,54.6,37.2
"ATLANTA, GA US",ATL,2019,2,1070,4.14,53.8,62.1,45.6
"ATLANTA, GA US",ATL,2019,3,1071,2.17,55.4,65.4,45.4
"ATLANTA, GA US",ATL,2019,4,1072,6.34,65.3,75.7,54.9
"ATLANTA, GA US",ATL,2019,5,1073,2.28,76.4,85.9,66.9
"ATLANTA, GA US",ATL,2019,6,1074,6.46,77.7,86.1,69.4
"ATLANTA, GA US",ATL,2019,7,1075,2.06,82.2,91.1,73.3
"ATLANTA, GA US",ATL,2019,8,1076,1.89,82.5,92.4,72.5
"ATLANTA, GA US",ATL,2019,9,1077,0.76,82.4,93.2,71.6
"ATLANTA, GA US",ATL,2019,10,1078,3.59,68.4,77.4,59.5
"ATLANTA, GA US",ATL,2019,11,1079,2.68,52.5,62.6,42.5
"ATLANTA, GA US",ATL,2019,12,1080,5.15,51.2,59.3,43.1
"ATLANTA, GA US",ATL,2020,1,1081,8.01,49.2,57.1,41.3
"ATLANTA, GA US",ATL,2020,2,1082,10.58,49.9,58.4,41.3
"ATLANTA, GA US",ATL,2020,3,1083,7.45,61.6,70.2,53
"ATLANTA, GA US",ATL,2020,4,1084,5.36,61.6,72,51.3
"ATLANTA, GA US",ATL,2020,5,1085,4.2,68.8,78.8,58.9
"ATLANTA, GA US",ATL,2020,6,1086,2.63,76.8,85.4,68.3
"ATLANTA, GA US",ATL,2020,7,1087,2.6,82.1,90.8,73.4
"ATLANTA, GA US",ATL,2020,8,1088,7.04,80.9,89.5,72.4
"ATLANTA, GA US",ATL,2020,9,1089,5.67,73.8,81.1,66.5
"ATLANTA, GA US",ATL,2020,10,1090,8.23,67.3,76.2,58.4
"ATLANTA, GA US",ATL,2020,11,1091,2.93,58.9,68.8,49.1
"ATLANTA, GA US",ATL,2020,12,1092,2.29,46.2,56.2,36.1
