NAME,Airport,year,yrMonth,serMonth,PRCP,TAVG,TMAX,TMIN
"New York City, NY US",LGA,1976,11,443,0.31,42.9,48.6,37.3
"New York City, NY US",LGA,1976,12,444,2.24,30.6,37.5,23.8
"New York City, NY US",LGA,1977,1,445,2.03,22.3,27.8,16.9
"New York City, NY US",LGA,1977,2,446,2.13,33.2,39.6,26.8
"New York City, NY US",LGA,1977,3,447,6.57,45.7,53.6,37.8
"New York City, NY US",LGA,1977,4,448,2.93,52.6,62.1,43.1
"New York City, NY US",LGA,1977,5,449,1.82,64.1,73.7,54.6
"New York City, NY US",LGA,1977,6,450,3.56,69.4,76.8,61.9
"New York City, NY US",LGA,1977,7,451,1.54,77.2,85.5,68.9
"New York City, NY US",LGA,1977,8,452,4.49,74.8,81.5,68.1
"New York City, NY US",LGA,1977,9,453,4.81,67.1,73.2,61.1
"New York City, NY US",LGA,1977,10,454,5.84,54.8,60.9,48.6
"New York City, NY US",LGA,1977,11,455,8.3,47.3,51.5,43.1
"New York City, NY US",LGA,1977,12,456,4.87,35.7,41,30.4
"New York City, NY US",LGA,1978,1,457,6.11,28.7,34.2,23.2
"New York City, NY US",LGA,1978,2,458,0.92,26.9,31.5,22.3
"New York City, NY US",LGA,1978,3,459,2.14,38.6,44.8,32.3
"New York City, NY US",LGA,1978,4,460,1.95,50.3,58.1,42.4
"New York City, NY US",LGA,1978,5,461,8.16,59.5,67.1,52
"New York City, NY US",LGA,1978,6,462,1.3,69.9,78,61.9
"New York City, NY US",LGA,1978,7,463,3.79,73.8,80.7,66.9
"New York City, NY US",LGA,1978,8,464,4.02,75.4,81.4,69.4
"New York City, NY US",LGA,1978,9,465,3.93,65.3,72.8,57.8
"New York City, NY US",LGA,1978,10,466,1.41,55.7,63,48.3
"New York City, NY US",LGA,1978,11,467,2.24,48.2,53.9,42.5
"New York City, NY US",LGA,1978,12,468,4.9,38,44.2,31.8
"New York City, NY US",LGA,1979,1,469,8.69,31.5,37.9,25.2
"New York City, NY US",LGA,1979,2,470,4.28,22.9,28.3,17.5
"New York City, NY US",LGA,1979,3,471,3.76,44.2,52.3,36.1
"New York City, NY US",LGA,1979,4,472,3.56,49.9,57,42.8
"New York City, NY US",LGA,1979,5,473,4.32,62.9,69.8,56.1
"New York City, NY US",LGA,1979,6,474,1.51,68.9,76.3,61.5
"New York City, NY US",LGA,1979,7,475,1.37,77.1,85,69.2
"New York City, NY US",LGA,1979,8,476,4.8,75.5,82.4,68.6
"New York City, NY US",LGA,1979,9,477,4.07,68.1,74.5,61.8
"New York City, NY US",LGA,1979,10,478,3.83,55.9,62,49.9
"New York City, NY US",LGA,1979,11,479,3.04,50.1,56,44.3
"New York City, NY US",LGA,1979,12,480,2.57,39,44.7,33.3
"New York City, NY US",LGA,1980,1,481,1.94,32.6,37.6,27.7
"New York City, NY US",LGA,1980,2,482,0.95,30.7,36.6,24.8
"New York City, NY US",LGA,1980,3,483,8.65,40.2,46.6,33.8
"New York City, NY US",LGA,1980,4,484,6.56,53.1,59.9,46.4
"New York City, NY US",LGA,1980,5,485,2.14,64.7,72.7,56.7
"New York City, NY US",LGA,1980,6,486,3.43,70.1,77.9,62.2
"New York City, NY US",LGA,1980,7,487,4.74,78.6,86.3,71
"New York City, NY US",LGA,1980,8,488,1.32,78.1,85,71.3
"New York City, NY US",LGA,1980,9,489,1.16,70.4,77.3,63.5
"New York City, NY US",LGA,1980,10,490,3.15,55.6,61.1,50.2
"New York City, NY US",LGA,1980,11,491,4.17,43.1,48.7,37.4
"New York City, NY US",LGA,1980,12,492,0.61,30.8,37.6,23.9
"New York City, NY US",LGA,1981,1,493,0.51,24.7,30.4,18.9
"New York City, NY US",LGA,1981,2,494,5.42,38.4,45,31.8
"New York City, NY US",LGA,1981,3,495,1.11,41.3,47.7,34.9
"New York City, NY US",LGA,1981,4,496,3.01,54.2,61.9,46.6
"New York City, NY US",LGA,1981,5,497,3.32,63.8,71.3,56.2
"New York City, NY US",LGA,1981,6,498,2.32,72.6,79.6,65.7
"New York City, NY US",LGA,1981,7,499,5.73,78.1,85.5,70.8
"New York City, NY US",LGA,1981,8,500,0.31,75.7,82.7,68.6
"New York City, NY US",LGA,1981,9,501,2.99,66.4,72.6,60.1
"New York City, NY US",LGA,1981,10,502,3.21,53.9,60.2,47.5
"New York City, NY US",LGA,1981,11,503,1.63,47,52.4,41.6
"New York City, NY US",LGA,1981,12,504,4.65,36.5,40.9,32.2
"New York City, NY US",LGA,1982,1,505,4.09,25.3,31.8,18.8
"New York City, NY US",LGA,1982,2,506,2.26,35.1,41,29.2
"New York City, NY US",LGA,1982,3,507,2.39,41.1,47.7,34.5
"New York City, NY US",LGA,1982,4,508,4.14,50.1,58.7,41.5
"New York City, NY US",LGA,1982,5,509,2.02,63.3,71.1,55.5
"New York City, NY US",LGA,1982,6,510,4.7,66.8,73.1,60.5
"New York City, NY US",LGA,1982,7,511,2.97,76.3,84,68.6
"New York City, NY US",LGA,1982,8,512,3.11,72.3,79.4,65.2
"New York City, NY US",LGA,1982,9,513,1.41,66.9,73.2,60.6
"New York City, NY US",LGA,1982,10,514,1.65,57.4,63.8,51
"New York City, NY US",LGA,1982,11,515,3.2,48.9,55.3,42.6
"New York City, NY US",LGA,1982,12,516,1.42,41.8,47.5,36.1
"New York City, NY US",LGA,1983,1,517,4.13,34.4,39.2,29.5
"New York City, NY US",LGA,1983,2,518,2.89,35,41,29
"New York City, NY US",LGA,1983,3,519,8.23,43.2,49.2,37.1
"New York City, NY US",LGA,1983,4,520,11.51,51.7,58.5,44.8
"New York City, NY US",LGA,1983,5,521,3.76,58.8,66.5,51.2
"New York City, NY US",LGA,1983,6,522,1.95,72.5,81.1,63.8
"New York City, NY US",LGA,1983,7,523,3.41,78.3,87.1,69.4
"New York City, NY US",LGA,1983,8,524,2.67,76.7,84.5,68.8
"New York City, NY US",LGA,1983,9,525,3.47,70.6,79,62.3
"New York City, NY US",LGA,1983,10,526,7.32,57.4,63.9,50.9
"New York City, NY US",LGA,1983,11,527,4.85,47.9,54.2,41.7
"New York City, NY US",LGA,1983,12,528,6.63,35.1,41.4,28.8
"New York City, NY US",LGA,1984,1,529,1.51,29.2,34.8,23.7
"New York City, NY US",LGA,1984,2,530,4.31,39.2,45.5,32.8
"New York City, NY US",LGA,1984,3,531,5.19,35.3,41.5,29.1
"New York City, NY US",LGA,1984,4,532,5.26,50.3,57.4,43.2
"New York City, NY US",LGA,1984,5,533,9.27,61.3,68.7,53.9
"New York City, NY US",LGA,1984,6,534,6.85,73.6,81.8,65.4
"New York City, NY US",LGA,1984,7,535,5.76,73.5,80.5,66.5
"New York City, NY US",LGA,1984,8,536,1.19,76.2,83.1,69.3
"New York City, NY US",LGA,1984,9,537,2.65,65.6,73.2,58.1
"New York City, NY US",LGA,1984,10,538,3.02,62.5,68.9,56
"New York City, NY US",LGA,1984,11,539,3.13,46.3,53.8,38.9
"New York City, NY US",LGA,1984,12,540,2.58,43.3,49.4,37.2
"New York City, NY US",LGA,1985,1,541,0.76,28.4,34,22.8
"New York City, NY US",LGA,1985,2,542,1.81,35.6,41.7,29.5
"New York City, NY US",LGA,1985,3,543,1.81,44.9,53.3,36.4
"New York City, NY US",LGA,1985,4,544,0.99,53.9,61.7,46.1
"New York City, NY US",LGA,1985,5,545,5.18,64.6,73.6,55.6
"New York City, NY US",LGA,1985,6,546,4.48,68.8,76.1,61.4
"New York City, NY US",LGA,1985,7,547,5.77,76.6,84.4,68.8
"New York City, NY US",LGA,1985,8,548,2.8,75.7,82.3,69.1
"New York City, NY US",LGA,1985,9,549,4.23,70.7,78.3,63
"New York City, NY US",LGA,1985,10,550,1.19,59.6,66.6,52.6
"New York City, NY US",LGA,1985,11,551,7,50.6,56.2,45
"New York City, NY US",LGA,1985,12,552,0.63,34.6,40.6,28.7
"New York City, NY US",LGA,1986,1,553,4.5,34,40.7,27.3
"New York City, NY US",LGA,1986,2,554,2.74,31.6,36.5,26.7
"New York City, NY US",LGA,1986,3,555,1.91,43.8,52.6,35
"New York City, NY US",LGA,1986,4,556,3.65,53.1,60.4,45.7
"New York City, NY US",LGA,1986,5,557,1.45,65.4,75.1,55.7
"New York City, NY US",LGA,1986,6,558,1.43,71.4,80.7,62.2
"New York City, NY US",LGA,1986,7,559,3.91,76.1,83.4,68.8
"New York City, NY US",LGA,1986,8,560,4.6,73.4,80,66.8
"New York City, NY US",LGA,1986,9,561,1.84,67.9,74.9,60.9
"New York City, NY US",LGA,1986,10,562,1.71,57.9,65,50.9
"New York City, NY US",LGA,1986,11,563,5.94,45.9,52.9,38.9
"New York City, NY US",LGA,1986,12,564,5.19,39.3,44.4,34.2
"New York City, NY US",LGA,1987,1,565,5.44,32.7,37.3,28.1
"New York City, NY US",LGA,1987,2,566,0.78,33.1,40,26.1
"New York City, NY US",LGA,1987,3,567,4.45,44.6,52.7,36.5
"New York City, NY US",LGA,1987,4,568,4.8,52.7,59.7,45.7
"New York City, NY US",LGA,1987,5,569,1.12,63.3,72.3,54.3
"New York City, NY US",LGA,1987,6,570,6.37,72.9,81.2,64.7
"New York City, NY US",LGA,1987,7,571,4.42,77.6,85.3,70
"New York City, NY US",LGA,1987,8,572,4.31,74,81.2,66.8
"New York City, NY US",LGA,1987,9,573,3.72,68.1,74.3,61.9
"New York City, NY US",LGA,1987,10,574,4.01,54.4,62,46.9
"New York City, NY US",LGA,1987,11,575,2.6,47.9,55.2,40.6
"New York City, NY US",LGA,1987,12,576,2.29,39.8,45.1,34.6
"New York City, NY US",LGA,1988,1,577,2.57,29.8,35.7,23.9
"New York City, NY US",LGA,1988,2,578,3.44,35.1,41.6,28.5
"New York City, NY US",LGA,1988,3,579,1.98,43,51.3,34.7
"New York City, NY US",LGA,1988,4,580,2.09,50.7,57.8,43.7
"New York City, NY US",LGA,1988,5,581,4.45,62.2,70.4,54
"New York City, NY US",LGA,1988,6,582,0.94,72,80.8,63.3
"New York City, NY US",LGA,1988,7,583,8.48,78.6,86.4,70.8
"New York City, NY US",LGA,1988,8,584,1.83,78.8,85.7,71.9
"New York City, NY US",LGA,1988,9,585,2.59,67.8,75.1,60.6
"New York City, NY US",LGA,1988,10,586,3.08,53,59,47
"New York City, NY US",LGA,1988,11,587,7.76,49.5,55.8,43.2
"New York City, NY US",LGA,1988,12,588,1.18,36.6,42.7,30.5
"New York City, NY US",LGA,1989,1,589,2.55,37.6,43.5,31.6
"New York City, NY US",LGA,1989,2,590,2.83,34.2,39.8,28.7
"New York City, NY US",LGA,1989,3,591,4.23,41.6,48.8,34.5
"New York City, NY US",LGA,1989,4,592,3.03,51.4,59.1,43.7
"New York City, NY US",LGA,1989,5,593,8.83,62.4,70.2,54.6
"New York City, NY US",LGA,1989,6,594,6.9,72.8,80.3,65.3
"New York City, NY US",LGA,1989,7,595,5.49,76.1,83.3,68.9
"New York City, NY US",LGA,1989,8,596,7.21,75.3,82,68.6
"New York City, NY US",LGA,1989,9,597,5.41,69.7,76.5,62.8
"New York City, NY US",LGA,1989,10,598,5.44,59.3,66.9,51.7
"New York City, NY US",LGA,1989,11,599,2.53,46.3,52.5,40.2
"New York City, NY US",LGA,1989,12,600,0.78,26.1,32.4,19.8
"New York City, NY US",LGA,1990,1,601,4.1,41.1,46.7,35.5
"New York City, NY US",LGA,1990,2,602,1.56,39.8,48,31.7
"New York City, NY US",LGA,1990,3,603,2.75,44,52,36
"New York City, NY US",LGA,1990,4,604,5.3,53,60.9,45.1
"New York City, NY US",LGA,1990,5,605,7.63,59.7,67.4,52
"New York City, NY US",LGA,1990,6,606,2.13,72.4,80.6,64.2
"New York City, NY US",LGA,1990,7,607,2.77,77,84,70.1
"New York City, NY US",LGA,1990,8,608,10.31,76.3,83,69.5
"New York City, NY US",LGA,1990,9,609,1.9,68.8,75.4,62.2
"New York City, NY US",LGA,1990,10,610,5.72,63.1,69.9,56.4
"New York City, NY US",LGA,1990,11,611,2.18,51,58,43.9
"New York City, NY US",LGA,1990,12,612,4.89,43.2,49.9,36.4
"New York City, NY US",LGA,1991,1,613,3.03,35.4,41.4,29.4
"New York City, NY US",LGA,1991,2,614,1.92,40.3,47.3,33.3
"New York City, NY US",LGA,1991,3,615,3.69,44.8,51.4,38.2
"New York City, NY US",LGA,1991,4,616,3.06,55.6,63.1,48.1
"New York City, NY US",LGA,1991,5,617,2.99,69,78.2,60
"New York City, NY US",LGA,1991,6,618,3.31,74.8,83.4,66.2
"New York City, NY US",LGA,1991,7,619,3.39,78.8,86.5,71
"New York City, NY US",LGA,1991,8,620,6.78,78.3,85.9,70.8
"New York City, NY US",LGA,1991,9,621,3.56,69,76.6,61.4
"New York City, NY US",LGA,1991,10,622,1.22,59.6,67.3,51.9
"New York City, NY US",LGA,1991,11,623,1.72,48.7,54.8,42.6
"New York City, NY US",LGA,1991,12,624,3.49,40.3,46.5,34.1
"New York City, NY US",LGA,1992,1,625,1.39,35.9,42.1,29.7
"New York City, NY US",LGA,1992,2,626,1.43,36.5,42.9,30.1
"New York City, NY US",LGA,1992,3,627,4.07,40.3,47.4,33.2
"New York City, NY US",LGA,1992,4,628,1.52,50.3,57.7,43
"New York City, NY US",LGA,1992,5,629,2.87,61.2,70.2,52.2
"New York City, NY US",LGA,1992,6,630,3.25,71.2,79.6,62.8
"New York City, NY US",LGA,1992,7,631,4.38,75.4,82.9,67.8
"New York City, NY US",LGA,1992,8,632,4.13,73.9,81.5,66.3
"New York City, NY US",LGA,1992,9,633,2.58,68.4,75.5,61.3
"New York City, NY US",LGA,1992,10,634,1.05,55.6,63,48.2
"New York City, NY US",LGA,1992,11,635,5.28,46.5,51.5,41.4
"New York City, NY US",LGA,1992,12,636,5.47,38,43.6,32.3
"New York City, NY US",LGA,1993,1,637,3.05,36.5,42.3,30.7
"New York City, NY US",LGA,1993,2,638,3.26,30.3,37.8,22.9
"New York City, NY US",LGA,1993,3,639,6.45,38.1,44.2,32
"New York City, NY US",LGA,1993,4,640,3.49,52.4,60.7,44.2
"New York City, NY US",LGA,1993,5,641,2.31,65.2,74.2,56.2
"New York City, NY US",LGA,1993,6,642,1.71,73.1,81.7,64.6
"New York City, NY US",LGA,1993,7,643,1.7,80,88.4,71.6
"New York City, NY US",LGA,1993,8,644,6.11,77.4,84.7,70
"New York City, NY US",LGA,1993,9,645,5.22,68.3,75.1,61.6
"New York City, NY US",LGA,1993,10,646,4.07,56.7,63.6,49.8
"New York City, NY US",LGA,1993,11,647,1.37,48.7,56.2,41.3
"New York City, NY US",LGA,1993,12,648,4.43,37.8,43.6,32
"New York City, NY US",LGA,1994,1,649,4.75,25.8,33.3,18.4
"New York City, NY US",LGA,1994,2,650,2.83,30.2,37.1,23.4
"New York City, NY US",LGA,1994,3,651,6.25,40.5,47.5,33.6
"New York City, NY US",LGA,1994,4,652,2.35,55.5,64.6,46.3
"New York City, NY US",LGA,1994,5,653,4.49,62.1,71.5,52.8
"New York City, NY US",LGA,1994,6,654,2.56,75.6,84.9,66.3
"New York City, NY US",LGA,1994,7,655,4.44,80.6,88.5,72.7
"New York City, NY US",LGA,1994,8,656,5.39,75.3,83.3,67.2
"New York City, NY US",LGA,1994,9,657,2.76,68.8,75.8,61.8
"New York City, NY US",LGA,1994,10,658,1.36,58.3,65.7,51
"New York City, NY US",LGA,1994,11,659,3.6,51.8,58.9,44.7
"New York City, NY US",LGA,1994,12,660,2.74,42.3,49,35.5
"New York City, NY US",LGA,1995,1,661,3.43,37.9,43.5,32.3
"New York City, NY US",LGA,1995,2,662,3.26,31.8,38.7,24.8
"New York City, NY US",LGA,1995,3,663,1.16,45,52,38
"New York City, NY US",LGA,1995,4,664,1.84,52,60.1,43.9
"New York City, NY US",LGA,1995,5,665,2.69,62.4,70.1,54.6
"New York City, NY US",LGA,1995,6,666,2.4,72.4,80.6,64.1
"New York City, NY US",LGA,1995,7,667,5.52,79.8,87.1,72.5
"New York City, NY US",LGA,1995,8,668,0.12,79.1,87.3,70.8
"New York City, NY US",LGA,1995,9,669,2.76,68.6,75.3,61.8
"New York City, NY US",LGA,1995,10,670,5.61,63,70.4,55.6
"New York City, NY US",LGA,1995,11,671,4.36,45.2,51.3,39.1
"New York City, NY US",LGA,1995,12,672,2.17,34.1,39.4,28.8
"New York City, NY US",LGA,1996,1,673,4.11,32,38.5,25.6
"New York City, NY US",LGA,1996,2,674,2.14,35.1,41.5,28.7
"New York City, NY US",LGA,1996,3,675,3.89,40,47.2,32.9
"New York City, NY US",LGA,1996,4,676,5.1,52.2,59.4,44.9
"New York City, NY US",LGA,1996,5,677,2.12,61,69,53
"New York City, NY US",LGA,1996,6,678,4.57,71.5,78.7,64.3
"New York City, NY US",LGA,1996,7,679,4.73,74.6,81,68
"New York City, NY US",LGA,1996,8,680,2.32,75.6,82,69.3
"New York City, NY US",LGA,1996,9,681,4.99,69.8,75.5,64.1
"New York City, NY US",LGA,1996,10,682,5.94,57.9,64.3,51.4
"New York City, NY US",LGA,1996,11,683,2.93,43.9,49.2,38.6
"New York City, NY US",LGA,1996,12,684,6.3,41.8,46.9,36.7
"New York City, NY US",LGA,1997,1,685,3.69,32.7,39.5,25.9
"New York City, NY US",LGA,1997,2,686,2.83,40.4,47.4,33.5
"New York City, NY US",LGA,1997,3,687,5.08,42,49.2,34.8
"New York City, NY US",LGA,1997,4,688,2.95,52.6,60.6,44.5
"New York City, NY US",LGA,1997,5,689,3.19,60,67.8,52.2
"New York City, NY US",LGA,1997,6,690,1.64,72.4,80.2,64.5
"New York City, NY US",LGA,1997,7,691,10.5,77.1,85.3,68.8
"New York City, NY US",LGA,1997,8,692,4.02,75,81.6,68.4
"New York City, NY US",LGA,1997,9,693,1.77,68.7,75.3,62.1
"New York City, NY US",LGA,1997,10,694,1.86,58.3,64.6,51.9
"New York City, NY US",LGA,1997,11,695,4.2,45.4,50.4,40.4
"New York City, NY US",LGA,1997,12,696,3.67,39.1,44,34.1
"New York City, NY US",LGA,1998,1,697,4.67,40.2,45.4,35
"New York City, NY US",LGA,1998,2,698,4.28,40.8,46.3,35.3
"New York City, NY US",LGA,1998,3,699,5.33,45,51.6,38.4
"New York City, NY US",LGA,1998,4,700,5.86,53.8,61.2,46.4
"New York City, NY US",LGA,1998,5,701,5.98,64.8,72.9,56.6
"New York City, NY US",LGA,1998,6,702,5.3,70,76.7,63.3
"New York City, NY US",LGA,1998,7,703,1.15,78,85,70.9
"New York City, NY US",LGA,1998,8,704,4.29,77.9,84.8,71
"New York City, NY US",LGA,1998,9,705,4.1,71.6,78.6,64.7
"New York City, NY US",LGA,1998,10,706,1.76,58.9,64.8,53
"New York City, NY US",LGA,1998,11,707,1.48,49,54.2,43.7
"New York City, NY US",LGA,1998,12,708,1.04,44,49.6,38.4
"New York City, NY US",LGA,1999,1,709,6.35,33.9,40.5,27.3
"New York City, NY US",LGA,1999,2,710,3.47,37.6,43.7,31.5
"New York City, NY US",LGA,1999,3,711,3.35,42.7,50.3,35
"New York City, NY US",LGA,1999,4,712,1.46,53.4,61.3,45.5
"New York City, NY US",LGA,1999,5,713,4.45,63.1,70.7,55.5
"New York City, NY US",LGA,1999,6,714,0.5,73.9,81.7,66.2
"New York City, NY US",LGA,1999,7,715,0.56,81.9,89.7,74.1
"New York City, NY US",LGA,1999,8,716,5.24,76.4,83.3,69.5
"New York City, NY US",LGA,1999,9,717,7.85,70.2,76.1,64.4
"New York City, NY US",LGA,1999,10,718,2.83,57.5,64.3,50.7
"New York City, NY US",LGA,1999,11,719,2.17,51.4,57.7,45.2
"New York City, NY US",LGA,1999,12,720,2.87,40.8,46.5,35.2
"New York City, NY US",LGA,2000,1,721,3.06,32,38.7,25.4
"New York City, NY US",LGA,2000,2,722,1.51,37.4,43.8,31.1
"New York City, NY US",LGA,2000,3,723,3.3,47,54.5,39.6
"New York City, NY US",LGA,2000,4,724,3.47,51,57.6,44.5
"New York City, NY US",LGA,2000,5,725,4.29,63.4,71.3,55.4
"New York City, NY US",LGA,2000,6,726,4.5,72.3,80,64.5
"New York City, NY US",LGA,2000,7,727,6.28,73.5,80,67.1
"New York City, NY US",LGA,2000,8,728,3.95,74.4,80.5,68.4
"New York City, NY US",LGA,2000,9,729,4.69,68.2,74.9,61.4
"New York City, NY US",LGA,2000,10,730,0.65,59,65.9,52.1
"New York City, NY US",LGA,2000,11,731,3.02,46.5,51.7,41.4
"New York City, NY US",LGA,2000,12,732,3.8,32.1,38.1,26
"New York City, NY US",LGA,2001,1,733,2.76,34.1,39.1,29.1
"New York City, NY US",LGA,2001,2,734,1.75,36,42.8,29.1
"New York City, NY US",LGA,2001,3,735,6.86,39.6,45.3,34
"New York City, NY US",LGA,2001,4,736,1.42,53.5,61.7,45.3
"New York City, NY US",LGA,2001,5,737,2.09,64,71.8,56.3
"New York City, NY US",LGA,2001,6,738,5.25,74.4,81.6,67.2
"New York City, NY US",LGA,2001,7,739,2.37,75,82.5,67.6
"New York City, NY US",LGA,2001,8,740,2.81,79.8,86.7,72.9
"New York City, NY US",LGA,2001,9,741,5.17,69.1,75.7,62.4
"New York City, NY US",LGA,2001,10,742,0.49,59.9,67.3,52.4
"New York City, NY US",LGA,2001,11,743,0.91,53.5,60.1,46.9
"New York City, NY US",LGA,2001,12,744,2.12,44.6,50.1,39
"New York City, NY US",LGA,2002,1,745,1.95,40.4,45.5,35.2
"New York City, NY US",LGA,2002,2,746,0.67,40.8,48.2,33.5
"New York City, NY US",LGA,2002,3,747,3.71,44.2,52,36.5
"New York City, NY US",LGA,2002,4,748,3.98,55.5,63.5,47.4
"New York City, NY US",LGA,2002,5,749,3.3,60.9,69.3,52.5
"New York City, NY US",LGA,2002,6,750,4.21,72.6,80.9,64.3
"New York City, NY US",LGA,2002,7,751,1.46,79.5,87.2,71.8
"New York City, NY US",LGA,2002,8,752,4.69,78.5,85.6,71.4
"New York City, NY US",LGA,2002,9,753,6.41,71.3,78.4,64.1
"New York City, NY US",LGA,2002,10,754,6.36,56.5,62.3,50.7
"New York City, NY US",LGA,2002,11,755,4.24,46.4,51.7,41.2
"New York City, NY US",LGA,2002,12,756,3.89,36.7,41.7,31.7
"New York City, NY US",LGA,2003,1,757,1.81,28,33.1,22.9
"New York City, NY US",LGA,2003,2,758,3.94,30.2,35.7,24.7
"New York City, NY US",LGA,2003,3,759,4.29,42.4,51.2,33.6
"New York City, NY US",LGA,2003,4,760,3.34,49.2,56.7,41.6
"New York City, NY US",LGA,2003,5,761,3.55,58.6,65.6,51.6
"New York City, NY US",LGA,2003,6,762,9.88,69.1,76.7,61.6
"New York City, NY US",LGA,2003,7,763,4.43,77.4,84.7,70.1
"New York City, NY US",LGA,2003,8,764,5.57,78.2,84.8,71.7
"New York City, NY US",LGA,2003,9,765,4.98,69.5,75.3,63.8
"New York City, NY US",LGA,2003,10,766,4.26,56.5,63,50
"New York City, NY US",LGA,2003,11,767,3.85,51.1,57.1,45.2
"New York City, NY US",LGA,2003,12,768,5.09,38.7,44.5,32.8
"New York City, NY US",LGA,2004,1,769,1.97,25.6,31.8,19.4
"New York City, NY US",LGA,2004,2,770,2.54,35.3,41.7,28.9
"New York City, NY US",LGA,2004,3,771,2.96,43.2,49.8,36.5
"New York City, NY US",LGA,2004,4,772,4.8,53.1,61.3,44.9
"New York City, NY US",LGA,2004,5,773,4.44,64.6,73.5,55.7
"New York City, NY US",LGA,2004,6,774,2.46,72.4,80,64.9
"New York City, NY US",LGA,2004,7,775,8.64,75.9,82.3,69.5
"New York City, NY US",LGA,2004,8,776,4.42,75.4,81.3,69.4
"New York City, NY US",LGA,2004,9,777,10.28,70.6,76.8,64.5
"New York City, NY US",LGA,2004,10,778,1.09,57.6,63.2,52.1
"New York City, NY US",LGA,2004,11,779,3.77,49.1,55.4,42.8
"New York City, NY US",LGA,2004,12,780,3.33,38.2,44.2,32.1
"New York City, NY US",LGA,2005,1,781,3.72,30.7,36.5,24.9
"New York City, NY US",LGA,2005,2,782,3.09,35.7,41.5,30
"New York City, NY US",LGA,2005,3,783,4.27,38.7,44.8,32.5
"New York City, NY US",LGA,2005,4,784,4.59,54.3,63.1,45.4
"New York City, NY US",LGA,2005,5,785,0.96,58.8,66.1,51.5
"New York City, NY US",LGA,2005,6,786,2.46,74.5,82.7,66.3
"New York City, NY US",LGA,2005,7,787,2.33,78.5,85.7,71.4
"New York City, NY US",LGA,2005,8,788,3.87,80.9,87.6,74.2
"New York City, NY US",LGA,2005,9,789,0.39,74.9,82,67.7
"New York City, NY US",LGA,2005,10,790,14.72,59.8,65.3,54.3
"New York City, NY US",LGA,2005,11,791,3.57,51.1,58,44.2
"New York City, NY US",LGA,2005,12,792,4.22,36.4,41.5,31.4
"New York City, NY US",LGA,2006,1,793,4.84,41.5,48.5,34.6
"New York City, NY US",LGA,2006,2,794,2.89,36.8,43.1,30.4
"New York City, NY US",LGA,2006,3,795,0.74,44,50.9,37
"New York City, NY US",LGA,2006,4,796,5.2,56.2,64.9,47.4
"New York City, NY US",LGA,2006,5,797,4.69,63.9,71.8,56
"New York City, NY US",LGA,2006,6,798,7.87,73.4,80.1,66.7
"New York City, NY US",LGA,2006,7,799,5.96,80.7,88.1,73.3
"New York City, NY US",LGA,2006,8,800,4.85,78.2,84.6,71.8
"New York City, NY US",LGA,2006,9,801,2.39,69,74.9,63.1
"New York City, NY US",LGA,2006,10,802,6.51,59,65.6,52.3
"New York City, NY US",LGA,2006,11,803,5.83,53.4,58.7,48.1
"New York City, NY US",LGA,2006,12,804,2.22,45.4,51.2,39.6
"New York City, NY US",LGA,2007,1,805,3.17,38.9,44.8,33.1
"New York City, NY US",LGA,2007,2,806,1.57,29.7,35.8,23.6
"New York City, NY US",LGA,2007,3,807,4.46,42.7,51,34.4
"New York City, NY US",LGA,2007,4,808,11.78,51.1,58.2,44
"New York City, NY US",LGA,2007,5,809,2.18,66.7,76,57.4
"New York City, NY US",LGA,2007,6,810,4.51,73.9,81.9,65.9
"New York City, NY US",LGA,2007,7,811,7.09,77.7,85,70.5
"New York City, NY US",LGA,2007,8,812,5.93,77.1,84.3,69.9
"New York City, NY US",LGA,2007,9,813,1.18,73,79.8,66.2
"New York City, NY US",LGA,2007,10,814,4.39,65.5,72.2,58.7
"New York City, NY US",LGA,2007,11,815,2.78,47.2,53,41.4
"New York City, NY US",LGA,2007,12,816,4.41,38.6,43.5,33.8
"New York City, NY US",LGA,2008,1,817,2.85,37.6,43.3,31.8
"New York City, NY US",LGA,2008,2,818,5.33,36.8,44.1,29.6
"New York City, NY US",LGA,2008,3,819,4.2,43,50.1,35.9
"New York City, NY US",LGA,2008,4,820,2.76,54.2,62.1,46.4
"New York City, NY US",LGA,2008,5,821,3.26,61.1,68.9,53.2
"New York City, NY US",LGA,2008,6,822,3.54,75.7,84,67.5
"New York City, NY US",LGA,2008,7,823,2.32,80,87.5,72.5
"New York City, NY US",LGA,2008,8,824,5.78,75,82.4,67.6
"New York City, NY US",LGA,2008,9,825,5.93,70.4,76.4,64.3
"New York City, NY US",LGA,2008,10,826,3.45,57.2,63.7,50.7
"New York City, NY US",LGA,2008,11,827,3.19,46.8,51.7,41.9
"New York City, NY US",LGA,2008,12,828,5.29,39,45.6,32.4
"New York City, NY US",LGA,2009,1,829,2.63,28.9,34.2,23.5
"New York City, NY US",LGA,2009,2,830,0.88,36.9,44.5,29.3
"New York City, NY US",LGA,2009,3,831,1.46,41.8,48.7,35
"New York City, NY US",LGA,2009,4,832,4.69,54,62,46
"New York City, NY US",LGA,2009,5,833,3.98,62.8,70.4,55.2
"New York City, NY US",LGA,2009,6,834,8.47,68.3,74.8,61.7
"New York City, NY US",LGA,2009,7,835,6.63,74.5,81.6,67.3
"New York City, NY US",LGA,2009,8,836,2.66,77.7,84.2,71.2
"New York City, NY US",LGA,2009,9,837,1.84,68,74.1,61.9
